bgt_type,polygon,x_min,y_max,x_max,y_min
pand,"[[119616.366, 485199.655], [119622.406, 485187.197], [119616.127, 485184.54], [119610.456, 485196.428], [119614.367, 485198.12], [119614.156, 485198.689], [119616.366, 485199.655]]",119610.456,485199.655,119622.406,485184.54
pand,"[[119610.456, 485196.428], [119616.127, 485184.54], [119610.067, 485181.976], [119604.054, 485194.295], [119606.33, 485195.297], [119606.591, 485194.756], [119610.456, 485196.428]]",119604.054,485196.428,119616.127,485181.976
pand,"[[119610.882, 485160.635], [119617.289, 485163.35], [119623.725, 485150.304], [119618.452, 485148.068], [119617.318, 485148.61], [119616.871, 485148.895], [119615.975, 485150.938], [119615.107, 485150.589], [119610.882, 485160.635]]",119610.882,485163.35,119623.725,485148.068
pand,"[[119610.882, 485160.635], [119615.107, 485150.589], [119610.445, 485148.717], [119611.136, 485147.188], [119607.28, 485145.581], [119602.229, 485156.969], [119610.882, 485160.635]]",119602.229,485160.635,119615.107,485145.581
pand,"[[119598.27, 485191.15], [119603.789, 485179.319], [119597.62, 485176.699], [119592.095, 485189.087], [119594.425, 485190.097], [119594.656, 485189.568], [119598.27, 485191.15]]",119592.095,485191.15,119603.789,485176.699
pand,"[[119629.749, 485138.09], [119629.937, 485137.711], [119629.641, 485137.603], [119629.686, 485137.479], [119629.7293403, 485137.4768076], [119629.772334, 485137.4709154], [119629.8146661, 485137.4613664], [119629.856026, 485137.4482308], [119629.8961104, 485137.4316049], [119629.9346255, 485137.4116105], [119629.9712887, 485137.3883944], [119630.0058313, 485137.3621267], [119630.038, 485137.333], [119630.0675843, 485137.3011981], [119630.0943367, 485137.2669797], [119630.1180607, 485137.2305962], [119630.138582, 485137.1923148], [119630.1557498, 485137.1524167], [119630.1694381, 485137.1111951], [119630.1795462, 485137.0689528], [119630.186, 485137.026], [119630.1872881, 485136.9418583], [119630.195926, 485136.8581513], [119630.2118477, 485136.7755197], [119630.2349313, 485136.6945961], [119630.265, 485136.616], [119630.300127, 485136.5434774], [119630.3412015, 485136.4741497], [119630.3879352, 485136.4085036], [119630.44, 485136.347], [119630.477, 485136.279], [119630.509, 485136.177], [119630.5158676, 485136.1379846], [119630.5195464, 485136.0985405], [119630.5200121, 485136.058928], [119630.5172617, 485136.0194083], [119630.5113132, 485135.9802422], [119630.502206, 485135.941688], [119630.49, 485135.904], [119630.4746296, 485135.8671126], [119630.4562913, 485135.8316072], [119630.435108, 485135.7977221], [119630.4112219, 485135.7656848], [119630.3847935, 485135.7357104], [119630.356, 485135.708], [119631.329, 485133.151], [119631.3699001, 485133.1511704], [119631.4106563, 485133.1477379], [119631.4509519, 485133.1407293], [119631.4904735, 485133.130199], [119631.5289142, 485133.1162289], [119631.5659751, 485133.0989275], [119631.6013682, 485133.0784293], [119631.6348185, 485133.0548936], [119631.666066, 485133.0285033], [119631.6948677, 485132.9994635], [119631.721, 485132.968], [119631.7450675, 485132.9330663], [119631.7658435, 485132.8960803], [119631.7831543, 485132.8573512], [119631.7968551, 485132.8172029], [119631.8068315, 485132.7759709], [119631.813, 485132.734], [119631.8132019, 485132.6532423], [119631.8201425, 485132.5727832], [119631.8337736, 485132.493184], [119631.854, 485132.415], [119631.8855526, 485132.32676], [119631.9254995, 485132.2419891], [119631.9734655, 485132.1614837], [119632.029, 485132.086], [119632.049, 485132.063], [119632.0709164, 485132.0346488], [119632.0903705, 485132.0045546], [119632.1072245, 485131.9729308], [119632.1213588, 485131.9400015], [119632.1326734, 485131.906], [119632.1410881, 485131.8711673], [119632.1465432, 485131.8357503], [119632.149, 485131.8], [119632.1484649, 485131.7645832], [119632.144987, 485131.7293335], [119632.1385905, 485131.694495], [119632.1293197, 485131.660309], [119632.1172388, 485131.627012], [119632.1024314, 485131.5948348], [119632.085, 485131.564], [119632.297, 485131.467], [119632.3194356, 485131.4981599], [119632.3444598, 485131.5272819], [119632.3718884, 485131.5541515], [119632.4015194, 485131.5785709], [119632.4331346, 485131.6003603], [119632.4665013, 485131.6193592], [119632.5013739, 485131.6354279], [119632.5374956, 485131.6484481], [119632.5746004, 485131.6583238], [119632.6124153, 485131.6649823], [119632.6506618, 485131.6683747], [119632.6890582, 485131.668476], [119632.7273221, 485131.6652853], [119632.7651715, 485131.6588263], [119632.8023279, 485131.6491464], [119632.8385178, 485131.636317], [119632.8734746, 485131.6204324], [119632.9069411, 485131.6016097], [119632.9386708, 485131.5799873], [119632.9684301, 485131.5557245], [119632.996, 485131.529], [119633.0217992, 485131.4992274], [119633.0448799, 485131.4673012], [119633.0650632, 485131.4334688], [119633.0821928, 485131.3979923], [119633.0961358, 485131.3611468], [119633.1067842, 485131.3232177], [119633.1140555, 485131.2844991], [119633.1178934, 485131.245291], [119633.118268, 485131.2058973], [119633.1151764, 485131.1666234], [119633.1086427, 485131.1277735], [119633.0987175, 485131.0896488], [119633.0854777, 485131.0525448], [119633.0690258, 485131.016749], [119633.0494895, 485130.9825388], [119633.0270201, 485130.9501795], [119633.0017918, 485130.9199217], [119632.974, 485130.892], [119633.559, 485129.737], [119633.5829739, 485129.7485046], [119633.6078223, 485129.7579736], [119633.6333727, 485129.7653412], [119633.6594478, 485129.7705562], [119633.6858665, 485129.7735824], [119633.7124454, 485129.7743989], [119633.739, 485129.773], [119633.769637, 485129.7685946], [119633.7997032, 485129.7612422], [119633.8289158, 485129.7510119], [119633.857, 485129.738], [119633.8832772, 485129.72161], [119633.9080693, 485129.70305], [119633.9311977, 485129.6824539], [119633.9524956, 485129.65997], [119633.9718094, 485129.6357606], [119633.989, 485129.61], [119634.0054268, 485129.5798531], [119634.0189464, 485129.5482953], [119634.0294392, 485129.5156062], [119634.0368122, 485129.4820755], [119634.041, 485129.448], [119634.0504839, 485129.3942769], [119634.0642269, 485129.3414826], [119634.0821411, 485129.289954], [119634.1041123, 485129.2400202], [119634.13, 485129.192], [119634.164162, 485129.1398649], [119634.2029364, 485129.0910626], [119634.246, 485129.046], [119634.263769, 485129.0259049], [119634.2797554, 485129.0043646], [119634.2938423, 485128.9815368], [119634.3059266, 485128.9575885], [119634.3159198, 485128.932695], [119634.3237488, 485128.9070385], [119634.3293563, 485128.8808067], [119634.3327013, 485128.8541916], [119634.3337593, 485128.8273881], [119634.3325225, 485128.8005921], [119634.329, 485128.774], [119634.3230098, 485128.7470295], [119634.3146689, 485128.7206909], [119634.3040419, 485128.6951888], [119634.2912113, 485128.6707211], [119634.2762768, 485128.6474777], [119634.2593544, 485128.6256392], [119634.2405752, 485128.605375], [119634.2200853, 485128.5868425], [119634.1980436, 485128.5701856], [119634.1746212, 485128.5555335], [119634.15, 485128.543], [119635.26, 485126.293], [119635.2895526, 485126.3051534], [119635.3201203, 485126.3144632], [119635.3514302, 485126.3208465], [119635.3832029, 485126.3242461], [119635.4151546, 485126.3246317], [119635.447, 485126.322], [119635.4785385, 485126.3163553], [119635.5094012, 485126.3077512], [119635.5393112, 485126.2962651], [119635.568, 485126.282], [119635.594541, 485126.2645161], [119635.6195478, 485126.2449006], [119635.6428498, 485126.2232874], [119635.6642877, 485126.1998242], [119635.6837154, 485126.1746712], [119635.701, 485126.148], [119635.7162461, 485126.1195327], [119635.7290504, 485126.0898868], [119635.7393227, 485126.0592713], [119635.7469906, 485126.027902], [119635.752, 485125.996], [119635.7636789, 485125.9171235], [119635.7818284, 485125.8394801], [119635.8063245, 485125.7635997], [119635.837, 485125.69], [119635.8742582, 485125.6181123], [119635.9174104, 485125.5496002], [119635.9661529, 485125.4849459], [119636.0201427, 485125.4246043], [119636.079, 485125.369], [119636.0956697, 485125.3442545], [119636.110132, 485125.3181572], [119636.1222778, 485125.2909047], [119636.1320159, 485125.262702], [119636.1392728, 485125.2337613], [119636.1439941, 485125.2043007], [119636.1461441, 485125.1745416], [119636.1457067, 485125.1447082], [119636.1426852, 485125.115025], [119636.1371023, 485125.0857154], [119636.129, 485125.057], [119636.1183517, 485125.0288908], [119636.1052897, 485125.0018187], [119636.0899137, 485124.9759906], [119636.0723412, 485124.9516037], [119636.0527064, 485124.9288444], [119636.0311593, 485124.9078864], [119636.0078645, 485124.8888899], [119635.983, 485124.872], [119636.433, 485123.97], [119636.936, 485122.96], [119637.343, 485122.144], [119637.39499, 485122.1422104], [119637.4466112, 485122.1357739], [119637.4974488, 485122.1247422], [119637.5470949, 485122.1092039], [119637.5951507, 485122.0892838], [119637.6412303, 485122.0651418], [119637.6849638, 485122.0369718], [119637.726, 485122.005], [119637.7626249, 485121.9708933], [119637.7961762, 485121.933759], [119637.8264046, 485121.893873], [119637.8530854, 485121.8515317], [119637.8760204, 485121.8070498], [119637.895039, 485121.7607579], [119637.91, 485121.713], [119637.9256965, 485121.5875326], [119637.9532804, 485121.4641326], [119637.9925007, 485121.3439235], [119638.043, 485121.228], [119638.097335, 485121.1288344], [119638.1599267, 485121.0346623], [119638.2303192, 485120.9461693], [119638.308, 485120.864], [119638.345, 485120.832], [119638.3696834, 485120.7910043], [119638.3909527, 485120.7481378], [119638.4086672, 485120.7036842], [119638.4227096, 485120.6579378], [119638.432987, 485120.6112013], [119638.4394314, 485120.5637841], [119638.442, 485120.516], [119638.4402391, 485120.4622264], [119638.4335722, 485120.4088386], [119638.422055, 485120.3562833], [119638.4057838, 485120.3050002], [119638.3848949, 485120.2554183], [119638.359563, 485120.2079526], [119638.33, 485120.163], [119639.706, 485117.419], [119639.7489599, 485117.4200078], [119639.7918473, 485117.4173179], [119639.8343446, 485117.4109503], [119639.876137, 485117.4009521], [119639.9169149, 485117.3873975], [119639.9563763, 485117.3703867], [119639.9942289, 485117.3500458], [119640.0301922, 485117.3265255], [119640.064, 485117.3], [119640.0955143, 485117.2705511], [119640.1243693, 485117.2384923], [119640.1503499, 485117.2040627], [119640.173262, 485117.1675193], [119640.1929347, 485117.1291349], [119640.2092212, 485117.0891957], [119640.222, 485117.048], [119640.248, 485116.864], [119640.275, 485116.754], [119640.304, 485116.676], [119640.315, 485116.647], [119640.3473685, 485116.5786724], [119640.3840864, 485116.5125803], [119640.425, 485116.449], [119640.479048, 485116.3768178], [119640.5384992, 485116.3090167], [119640.603, 485116.246], [119640.6337302, 485116.2107556], [119640.6612729, 485116.1729679], [119640.6854187, 485116.1329242], [119640.7059838, 485116.0909291], [119640.7228118, 485116.047302], [119640.7357749, 485116.0023745], [119640.7447744, 485115.9564886], [119640.7497418, 485115.909993], [119640.7506394, 485115.8632415], [119640.7474604, 485115.8165895], [119640.7402289, 485115.7703919], [119640.729, 485115.725], [119640.7140799, 485115.681324], [119640.6954591, 485115.6390928], [119640.6732754, 485115.5986195], [119640.6476933, 485115.5602039], [119640.6189023, 485115.5241306], [119640.5871157, 485115.4906669], [119640.5525691, 485115.4600607], [119640.5155184, 485115.4325389], [119640.4762382, 485115.4083053], [119640.4350194, 485115.3875395], [119640.3921675, 485115.3703954], [119640.348, 485115.357], [119640.486, 485115.025], [119640.5083497, 485115.0351707], [119640.5314801, 485115.0434133], [119640.555225, 485115.0496687], [119640.5794142, 485115.0538921], [119640.6038741, 485115.056053], [119640.6284291, 485115.056136], [119640.652903, 485115.0541405], [119640.6771202, 485115.0500808], [119640.7009069, 485115.0439861], [119640.7240924, 485115.0359001], [119640.7465104, 485115.0258807], [119640.768, 485115.014], [119640.7885674, 485115.0002255], [119640.8078846, 485114.9847465], [119640.8258107, 485114.9676758], [119640.842215, 485114.9491379], [119640.8569778, 485114.929268], [119640.8699916, 485114.908211], [119640.8811613, 485114.8861205], [119640.8904056, 485114.8631575], [119640.897657, 485114.8394896], [119640.9028626, 485114.8152893], [119640.9059846, 485114.790733], [119640.907, 485114.766], [119640.9044198, 485114.6962848], [119640.9078781, 485114.6266076], [119640.917349, 485114.5574905], [119640.9327614, 485114.4894514], [119640.954, 485114.423], [119640.9816772, 485114.3569967], [119641.0151007, 485114.293709], [119641.0540071, 485114.233636], [119641.0980894, 485114.1772515], [119641.147, 485114.125], [119641.168, 485114.086], [119641.1860539, 485114.0626174], [119641.2019651, 485114.0377272], [119641.2156084, 485114.0115251], [119641.2268766, 485113.9842173], [119641.2356809, 485113.9560185], [119641.2419521, 485113.9271505], [119641.245641, 485113.8978404], [119641.2467184, 485113.8683187], [119641.245176, 485113.8388177], [119641.2410257, 485113.8095694], [119641.2343004, 485113.7808038], [119641.2250529, 485113.7527472], [119641.2133559, 485113.7256203], [119641.1993014, 485113.6996364], [119641.183, 485113.675], [119641.1646453, 485113.6519797], [119641.1443295, 485113.6306702], [119641.1222114, 485113.6112378], [119641.0984637, 485113.5938345], [119641.073272, 485113.5785961], [119641.0468331, 485113.5656418], [119641.0193536, 485113.5550728], [119640.9910481, 485113.5469716], [119640.9621379, 485113.5414015], [119640.9328487, 485113.538406], [119640.9034094, 485113.5380086], [119640.8740501, 485113.5402123], [119640.845, 485113.545], [119640.804, 485113.437], [119640.8675892, 485113.4096575], [119640.9299601, 485113.3796394], [119640.991, 485113.347], [119641.0505825, 485113.3118083], [119641.1086174, 485113.274119], [119641.165, 485113.234], [119641.2721011, 485113.1469291], [119641.3713006, 485113.0509529], [119641.4618604, 485112.9467853], [119641.5431069, 485112.8352013], [119641.6144356, 485112.717031], [119641.6753158, 485112.5931538], [119641.7252945, 485112.464491], [119641.764, 485112.332], [119641.7911246, 485112.1967929], [119641.8065079, 485112.0597525], [119641.8100357, 485111.9218965], [119641.8016819, 485111.7842487], [119641.7815085, 485111.6478312], [119641.7496652, 485111.513657], [119641.7063886, 485111.3827225], [119641.652, 485111.256], [119641.647, 485111.245], [119641.5800132, 485111.122119], [119641.5025702, 485111.0055447], [119641.4152605, 485110.8961647], [119641.3187488, 485110.7948115], [119641.2137698, 485110.7022567], [119641.1011227, 485110.6192049], [119640.9816649, 485110.5462884], [119640.8563059, 485110.4840622], [119640.726, 485110.433], [119640.5917882, 485110.3935027], [119640.4546452, 485110.3658502], [119640.3156143, 485110.350253], [119640.1757531, 485110.3468297], [119640.0361257, 485110.3556063], [119639.8977941, 485110.376516], [119639.7618106, 485110.4093999], [119639.6292096, 485110.4540076], [119639.501, 485110.51], [119639.434, 485110.396], [119639.4548094, 485110.3771153], [119639.473962, 485110.3565523], [119639.491323, 485110.3344558], [119639.50677, 485110.3109813], [119639.5201943, 485110.2862943], [119639.5315013, 485110.2605685], [119639.5406114, 485110.2339853], [119639.5474604, 485110.2067318], [119639.552, 485110.179], [119639.554199, 485110.1509666], [119639.5540381, 485110.1228475], [119639.5515184, 485110.0948411], [119639.5466577, 485110.0671449], [119639.5394903, 485110.0399542], [119639.5300667, 485110.0134607], [119639.5184533, 485109.9878514], [119639.5047322, 485109.9633068], [119639.489, 485109.94], [119639.4655702, 485109.9137036], [119639.4398304, 485109.8896638], [119639.4119967, 485109.8680826], [119639.3823034, 485109.8491416], [119639.351, 485109.833], [119639.3200671, 485109.8204027], [119639.2881567, 485109.8105401], [119639.2555103, 485109.8034868], [119639.2223745, 485109.7992962], [119639.189, 485109.798], [119639.1108104, 485109.792711], [119639.0333659, 485109.7807138], [119638.9572409, 485109.7620975], [119638.883, 485109.737], [119638.8124986, 485109.7062449], [119638.7448465, 485109.6696456], [119638.6805271, 485109.6274635], [119638.62, 485109.58], [119638.574, 485109.555], [119638.5506446, 485109.538699], [119638.5259582, 485109.5244941], [119638.5001284, 485109.5124933], [119638.4733516, 485109.5027876], [119638.4458313, 485109.4954509], [119638.4177765, 485109.490539], [119638.3894006, 485109.4880891], [119638.3609191, 485109.4881199], [119638.3325485, 485109.4906312], [119638.3045044, 485109.4956038], [119638.277, 485109.503], [119638.2508015, 485109.5125328], [119638.2255111, 485109.5242645], [119638.201313, 485109.5381096], [119638.1783833, 485109.5539673], [119638.1568891, 485109.5717221], [119638.1369868, 485109.5912448], [119638.1188213, 485109.6123931], [119638.102525, 485109.6350132], [119638.0882165, 485109.6589402], [119638.076, 485109.684], [119636.939, 485109.228], [119636.9452542, 485109.1963214], [119636.9486143, 485109.1642066], [119636.9490526, 485109.1319195], [119636.9465655, 485109.0997254], [119636.9411736, 485109.0678887], [119636.932921, 485109.036671], [119636.9218756, 485109.0063288], [119636.9081281, 485108.9771114], [119636.8917915, 485108.9492589], [119636.873, 485108.923], [119636.8521045, 485108.8987587], [119636.8291177, 485108.8764905], [119636.8042252, 485108.8563752], [119636.7776278, 485108.8385752], [119636.7495402, 485108.8232341], [119636.7201891, 485108.8104757], [119636.6898114, 485108.800403], [119636.6586523, 485108.7930973], [119636.6269632, 485108.7886176], [119636.595, 485108.787], [119636.5179529, 485108.7829502], [119636.4415516, 485108.7722041], [119636.3663767, 485108.7548434], [119636.293, 485108.731], [119636.2285761, 485108.7039681], [119636.1664858, 485108.6719377], [119636.1071161, 485108.6351084], [119636.0508372, 485108.5937098], [119635.998, 485108.548], [119635.937, 485108.506], [119635.9054734, 485108.4951313], [119635.8730986, 485108.4871361], [119635.8401369, 485108.482079], [119635.8068542, 485108.4800006], [119635.7735194, 485108.4809179], [119635.7404015, 485108.4848234], [119635.7077677, 485108.4916856], [119635.6758815, 485108.5014491], [119635.6450004, 485108.5140351], [119635.6153735, 485108.529342], [119635.5872401, 485108.5472462], [119635.5608271, 485108.5676032], [119635.5363479, 485108.5902488], [119635.514, 485108.615], [119635.4951376, 485108.6399501], [119635.4784429, 485108.6663997], [119635.4640343, 485108.694161], [119635.4520142, 485108.7230368], [119635.4424678, 485108.7528221], [119635.4354631, 485108.7833054], [119635.4310498, 485108.8142702], [119635.4292592, 485108.8454966], [119635.4301039, 485108.8767629], [119635.4335781, 485108.9078471], [119635.439657, 485108.9385284], [119635.4482975, 485108.968589], [119635.4594382, 485108.9978154], [119635.473, 485109.026], [119635.357, 485109.27], [119632.506, 485108.192], [119629.095, 485117.156], [119625.159, 485119.45], [119621.372, 485129.228], [119618.236, 485128.056], [119616.362, 485132.824], [119629.749, 485138.09]]",119616.362,485138.09,119641.8100357,485108.192
pand,"[[119599.81, 485114.814], [119604.898, 485101.868], [119600.57, 485100.216], [119597.982, 485099.228], [119595.879, 485098.426], [119590.378, 485112.837], [119594.985, 485114.561], [119595.479, 485113.224], [119599.81, 485114.814]]",119590.378,485114.814,119604.898,485098.426
pand,"[[119602.229, 485156.969], [119607.28, 485145.581], [119604.07, 485144.243], [119605.012, 485142.034], [119602.162, 485140.806], [119596.162, 485154.399], [119602.229, 485156.969]]",119596.162,485156.969,119607.28,485140.806
pand,"[[119608.362, 485119.571], [119613.799, 485105.264], [119611.697, 485104.462], [119609.109, 485103.475], [119604.898, 485101.868], [119599.81, 485114.814], [119604.202, 485116.426], [119603.749, 485117.854], [119608.362, 485119.571]]",119599.81,485119.571,119613.799,485101.868
pand,"[[119625.159, 485119.45], [119629.095, 485117.156], [119632.506, 485108.192], [119630.331, 485107.369], [119630.456, 485107.085], [119630.4853705, 485107.0692257], [119630.5132066, 485107.050879], [119630.5392839, 485107.030108], [119630.5633917, 485107.0070805], [119630.5853355, 485106.9819822], [119630.6049382, 485106.9550158], [119630.6220415, 485106.9263988], [119630.6365075, 485106.8963623], [119630.6482193, 485106.8651488], [119630.6570824, 485106.83301], [119630.6630253, 485106.8002055], [119630.666, 485106.767], [119630.6660069, 485106.7342052], [119630.6631183, 485106.7015379], [119630.6573568, 485106.6692532], [119630.6487674, 485106.6376032], [119630.6374173, 485106.6068352], [119630.6233949, 485106.5771894], [119630.60681, 485106.5488974], [119630.5877919, 485106.5221801], [119630.5664893, 485106.4972463], [119630.5430684, 485106.4742907], [119630.5177123, 485106.4534924], [119630.490619, 485106.4350141], [119630.462, 485106.419], [119630.386, 485106.403], [119630.2975678, 485106.3963518], [119630.2099109, 485106.3829092], [119630.1235504, 485106.3627519], [119630.039, 485106.336], [119629.9568398, 485106.3028472], [119629.8774756, 485106.2634679], [119629.8013784, 485106.2180957], [119629.729, 485106.167], [119629.7115542, 485106.1488575], [119629.6926233, 485106.1322705], [119629.6723455, 485106.1173601], [119629.6508688, 485106.1042352], [119629.6283502, 485106.0929917], [119629.6049539, 485106.0837115], [119629.5808507, 485106.0764626], [119629.5562168, 485106.0712977], [119629.5312318, 485106.0682546], [119629.5060783, 485106.0673555], [119629.4809398, 485106.068607], [119629.456, 485106.072], [119629.4299226, 485106.0779234], [119629.4044898, 485106.0861874], [119629.3799113, 485106.0967238], [119629.3563896, 485106.1094458], [119629.3341185, 485106.1242485], [119629.3132817, 485106.14101], [119629.2940509, 485106.1595921], [119629.2765844, 485106.1798416], [119629.2610264, 485106.2015917], [119629.247505, 485106.2246631], [119629.2361316, 485106.2488657], [119629.227, 485106.274], [119628.057, 485105.838], [119628.0637146, 485105.8099249], [119628.0680392, 485105.7813838], [119628.0699428, 485105.7525798], [119628.069412, 485105.7237178], [119628.0664506, 485105.6950033], [119628.0610796, 485105.6666405], [119628.0533372, 485105.6388313], [119628.0432785, 485105.6117736], [119628.0309752, 485105.5856599], [119628.0165147, 485105.5606761], [119628.0, 485105.537], [119627.9803314, 485105.5134623], [119627.958634, 485105.4917804], [119627.9350823, 485105.4721286], [119627.9098654, 485105.4546647], [119627.883186, 485105.4395291], [119627.8552584, 485105.4268433], [119627.826307, 485105.4167094], [119627.7965645, 485105.4092087], [119627.7662698, 485105.4044014], [119627.7356663, 485105.4023263], [119627.705, 485105.403], [119627.6306929, 485105.402976], [119627.5566903, 485105.3962559], [119627.4835944, 485105.3828943], [119627.412, 485105.363], [119627.3484498, 485105.3392721], [119627.2870675, 485105.3103957], [119627.2282693, 485105.2765666], [119627.1724539, 485105.2380142], [119627.12, 485105.195], [119627.065, 485105.16], [119627.0400424, 485105.1457625], [119627.0139153, 485105.1338058], [119626.9868267, 485105.124225], [119626.9589919, 485105.1170965], [119626.9306327, 485105.1124769], [119626.9019746, 485105.110403], [119626.8732457, 485105.1108913], [119626.8446746, 485105.113938], [119626.8164888, 485105.1195187], [119626.7889124, 485105.127589], [119626.762165, 485105.1380848], [119626.7364593, 485105.1509225], [119626.712, 485105.166], [119626.6891655, 485105.1830468], [119626.667927, 485105.202045], [119626.6484508, 485105.2228461], [119626.6308893, 485105.2452871], [119626.6153799, 485105.2691924], [119626.602044, 485105.294375], [119626.590986, 485105.3206377], [119626.5822925, 485105.3477749], [119626.5760315, 485105.3755743], [119626.572252, 485105.4038183], [119626.5709836, 485105.4322857], [119626.5722362, 485105.4607539], [119626.576, 485105.489], [119626.482, 485105.527], [119626.4140042, 485105.3981297], [119626.3356428, 485105.2752864], [119626.2474463, 485105.1593021], [119626.1500121, 485105.050962], [119626.044, 485104.951], [119625.9298457, 485104.8598861], [119625.8085703, 485104.7784905], [119625.6809991, 485104.7073672], [119625.548, 485104.647], [119625.4208579, 485104.5965856], [119625.2897957, 485104.5574778], [119625.1558166, 485104.5299761], [119625.0199465, 485104.5142908], [119624.8832253, 485104.5105422], [119624.7466998, 485104.5187588], [119624.6114152, 485104.5388779], [119624.4784069, 485104.5707453], [119624.3486934, 485104.6141172], [119624.2232675, 485104.6686615], [119624.1030895, 485104.7339606], [119623.9890794, 485104.8095147], [119623.8821099, 485104.8947453], [119623.783, 485104.989], [119623.6901667, 485105.0944647], [119623.607178, 485105.207839], [119623.5347044, 485105.3282068], [119623.4733314, 485105.4545958], [119623.4235548, 485105.585985], [119623.3857766, 485105.721313], [119623.3603021, 485105.8594864], [119623.3473371, 485105.999389], [119623.3469863, 485106.1398906], [119623.3592526, 485106.2798563], [119623.3840369, 485106.4181551], [119623.4211388, 485106.55367], [119623.4702588, 485106.6853061], [119623.531, 485106.812], [119623.344, 485106.93], [119623.3369102, 485106.9094059], [119623.3280262, 485106.8895198], [119623.3174175, 485106.8704977], [119623.3051675, 485106.8524888], [119623.2913721, 485106.8356344], [119623.2761397, 485106.8200667], [119623.2595896, 485106.8059077], [119623.2418516, 485106.7932685], [119623.223065, 485106.7822483], [119623.203377, 485106.7729335], [119623.1829421, 485106.7653971], [119623.1619206, 485106.7596982], [119623.1404772, 485106.7558817], [119623.1187803, 485106.7539773], [119623.097, 485106.754], [119623.0752697, 485106.7559547], [119623.0537981, 485106.7598277], [119623.0327543, 485106.7655884], [119623.0123039, 485106.7731916], [119622.9926078, 485106.7825773], [119622.9738211, 485106.7936718], [119622.9560916, 485106.8063876], [119622.9395588, 485106.8206247], [119622.924353, 485106.8362711], [119622.9105937, 485106.8532036], [119622.8983892, 485106.871289], [119622.8878357, 485106.8903848], [119622.8790162, 485106.9103408], [119622.872, 485106.931], [119622.527, 485107.781], [119622.5193719, 485107.814689], [119622.5146947, 485107.8489127], [119622.5130037, 485107.8834131], [119622.5143118, 485107.9179302], [119622.5186089, 485107.9522036], [119622.5258627, 485107.9859752], [119622.5360186, 485108.0189903], [119622.549, 485108.051], [119622.5643829, 485108.0811864], [119622.5822783, 485108.1099546], [119622.6025565, 485108.1370959], [119622.6250704, 485108.1624135], [119622.6496567, 485108.1857237], [119622.6761372, 485108.2068576], [119622.7043197, 485108.2256618], [119622.734, 485108.242], [119622.59, 485108.62], [119619.472, 485117.42], [119624.742, 485119.684], [119625.159, 485119.45]]",119619.472,485119.684,119632.506,485104.5105422
pand,"[[119619.472, 485117.42], [119622.59, 485108.62], [119621.705, 485108.282], [119618.489, 485107.055], [119615.901, 485106.067], [119613.799, 485105.264], [119608.362, 485119.571], [119612.853, 485121.243], [119613.378, 485119.924], [119617.83, 485121.585], [119619.472, 485117.42]]",119608.362,485121.585,119622.59,485105.264
pand,"[[119629.749, 485138.09], [119616.362, 485132.824], [119614.985, 485132.307], [119612.627, 485138.37], [119626.699, 485144.275], [119629.749, 485138.09]]",119612.627,485144.275,119629.749,485132.307
pand,"[[119602.038, 485286.511], [119606.307, 485276.056], [119606.858, 485274.707], [119600.834, 485272.209], [119596.423, 485282.807], [119596.357, 485282.897], [119601.961, 485286.593], [119602.038, 485286.511]]",119596.357,485286.593,119606.858,485272.209
pand,"[[119617.541, 485299.752], [119622.096, 485288.62], [119618.183, 485287.027], [119619.005, 485284.971], [119616.853, 485284.082], [119612.565, 485294.41], [119611.887, 485296.022], [119613.966, 485296.894], [119613.485, 485297.991], [119617.541, 485299.752]]",119611.887,485299.752,119622.096,485284.082
pand,"[[119621.08, 485205.759], [119614.751, 485202.992], [119614.586, 485202.92], [119613.153, 485205.856], [119619.66, 485208.749], [119619.733, 485208.596], [119620.924, 485206.088], [119621.08, 485205.759]]",119613.153,485208.749,119621.08,485202.92
pand,"[[119599.881, 485252.749], [119604.651, 485241.844], [119598.789, 485239.279], [119594.02, 485250.185], [119593.473, 485251.438], [119595.671, 485252.399], [119596.219, 485251.147], [119599.881, 485252.749]]",119593.473,485252.749,119604.651,485239.279
pand,"[[119615.78, 485217.096], [119619.66, 485208.749], [119613.153, 485205.856], [119610.154, 485204.522], [119608.989, 485207.219], [119609.69, 485209.339], [119611.253, 485210.032], [119609.446, 485214.227], [119610.649, 485214.789], [119615.78, 485217.096]]",119608.989,485217.096,119619.66,485204.522
pand,"[[119617.226, 485260.988], [119622.235, 485249.535], [119616.374, 485246.971], [119611.364, 485258.424], [119610.843, 485259.615], [119613.5, 485260.778], [119614.032, 485259.561], [119617.226, 485260.988]]",119610.843,485260.988,119622.235,485246.971
pand,"[[119605.743, 485255.313], [119610.513, 485244.408], [119604.651, 485241.844], [119599.881, 485252.749], [119599.333, 485254.001], [119601.532, 485254.963], [119602.08, 485253.711], [119605.743, 485255.313]]",119599.333,485255.313,119610.513,485241.844
pand,"[[119611.364, 485258.424], [119616.374, 485246.971], [119610.513, 485244.408], [119605.743, 485255.313], [119604.982, 485257.052], [119607.64, 485258.214], [119608.161, 485257.023], [119611.364, 485258.424]]",119604.982,485258.424,119616.374,485244.408
