bgt_name,polygon,x_min,y_max,x_max,y_min
rijbaan lokale weg,"[[119440.16526719881, 485306.95919823786], [119440.16818308877, 485306.96038724296], [119443.4240886718, 485308.2483498943], [119447.51930053625, 485309.921479241], [119447.5330804647, 485309.92634074343], [119448.38308535283, 485310.18042383716], [119448.40346233686, 485310.1849993337], [119449.41425275244, 485310.3391017844], [119449.42121060519, 485310.3399966457], [119456.41289478773, 485311.07348805945], [119456.41528821457, 485311.07371977204], [119460.42057799501, 485311.4291003952], [119460.42677237932, 485311.4295210275], [119464.42082836479, 485311.6178065152], [119464.42674291786, 485311.6179685234], [119465.47933735792, 485311.62603438087], [119465.49060492963, 485311.6256972868], [119466.16251225118, 485311.5802885555], [119466.36578143341, 485314.82966017816], [119466.29523861455, 485314.79170835763], [119466.28287659911, 485314.785769213], [119466.17800836684, 485314.7411636743], [119466.16515608877, 485314.73637792794], [119466.0566539336, 485314.70153166633], [119466.04341816716, 485314.69793907367], [119465.93218784127, 485314.6731432127], [119465.91867952049, 485314.67077390524], [119465.8056502291, 485314.6562354807], [119465.79198197974, 485314.65510919876], [119465.68389480794, 485314.6511613638], [119465.68178380933, 485314.6510991375], [119463.67303154664, 485314.60603739694], [119463.66963776154, 485314.6059996709], [119462.87033641338, 485314.60615749424], [119462.07543979585, 485314.5925780386], [119461.28083719127, 485314.565264083], [119460.52335211821, 485314.52641387004], [119459.7665510904, 485314.4750772072], [119459.00817564502, 485314.4110582159], [119459.00805686321, 485314.4110482363], [119450.74486370571, 485313.72011570074], [119450.6655373997, 485313.7130196388], [119450.65677386848, 485313.71249359613], [119450.57191180345, 485313.7098881835], [119450.56313251844, 485313.7098756302], [119450.47826064331, 485313.712238424], [119450.46949010761, 485313.71273988206], [119450.38480011467, 485313.72007483896], [119450.37606840441, 485313.7210895717], [119450.29195043677, 485313.7333722715], [119450.28329307912, 485313.73489665147], [119450.25979007967, 485313.7397489082], [119442.30578283593, 485312.37880827487], [119441.98055676976, 485311.99257469364], [119441.97298459383, 485311.98423824133], [119441.5389713971, 485311.5410413104], [119441.53079527896, 485311.5332962377], [119441.06500941515, 485311.1241146885], [119441.05679633934, 485311.1173989405], [119440.61995600024, 485310.78525979863], [119440.61183471046, 485310.77949999226], [119440.15420059813, 485310.4772439203], [119440.14571521198, 485310.47203542385], [119439.66432235064, 485310.19810973154], [119439.64555803128, 485310.18909253646], [119438.73274635477, 485309.82598512946], [119438.65954125114, 485309.79572702013], [119438.65943034831, 485309.7956812321], [119390.1014337046, 485289.77050421666], [119391.4365107948, 485286.49007792166]]",119390.1014337046,485314.82966017816,119466.36578143341,485286.49007792166
rijbaan lokale weg,"[[119546.56792373909, 485210.468921246], [119546.56794309337, 485210.4689296982], [119553.01431598747, 485213.28367584245], [119552.87728907913, 485213.28481242154], [119552.86418889742, 485213.2854944272], [119552.23156445287, 485213.3462433298], [119552.21857389947, 485213.3480667323], [119551.59367143968, 485213.46382895205], [119551.5808897242, 485213.4667798253], [119550.96851029061, 485213.63666363107], [119550.95608685724, 485213.6407000725], [119550.36575523671, 485213.86134161055], [119550.35377979046, 485213.8664193419], [119549.78479695367, 485214.1373395934], [119549.77330619423, 485214.14343525795], [119549.22992079565, 485214.4626085856], [119549.21900103334, 485214.4696763996], [119548.70529544353, 485214.8347050082], [119548.69502874883, 485214.8426918518], [119548.2148622158, 485215.25083334325], [119548.205325671, 485215.25967925554], [119547.7623057738, 485215.7078674291], [119547.75357110193, 485215.71750587784], [119547.35060155438, 485216.2028845749], [119547.3419814501, 485216.2143393946], [119547.28552693967, 485216.29733131686], [119547.28499381477, 485216.2981204204], [119547.23279601522, 485216.3759121378], [119547.23226814391, 485216.3767042584], [119547.18056562636, 485216.45482478896], [119547.18004365917, 485216.4556189161], [119547.12903387751, 485216.53376397537], [119547.12851787824, 485216.5345599544], [119547.07800387172, 485216.61302514747], [119547.07749306085, 485216.61382414633], [119547.02739766939, 485216.6927307169], [119547.02673671162, 485216.69378139125], [119546.94445605436, 485216.82578537054], [119546.94355943846, 485216.827242265], [119546.86266763415, 485216.9603766659], [119546.86178767029, 485216.96184372576], [119546.78224771563, 485217.09618209116], [119546.78104894329, 485217.0982439639], [119546.64310574532, 485217.3399057407], [119546.64161626576, 485217.34257808514], [119546.50846921327, 485217.5872989842], [119546.50703454018, 485217.5900011584], [119546.37839361886, 485217.83837619796], [119546.37604475813, 485217.8431139495], [119546.34879335761, 485217.9006057931], [119546.344161632, 485217.91146080196], [119546.32035325281, 485217.97396005923], [119546.31989928335, 485217.97530899756], [119541.15372904902, 485215.6366840997], [119541.52988591464, 485214.61239225464], [119541.55246361764, 485214.5534785837], [119541.55306874262, 485214.551872137], [119541.57599894237, 485214.48992631724], [119541.57658559876, 485214.4883131776], [119541.5988060506, 485214.42610732885], [119541.59937543888, 485214.4244840094], [119541.62097404618, 485214.3617573031], [119541.62152601127, 485214.360123849], [119541.64240276115, 485214.29715130385], [119541.64293587953, 485214.29551172163], [119541.66367863957, 485214.2304491042], [119541.66528419731, 485214.2250668886], [119541.77505490789, 485213.8302528756], [119541.77747402061, 485213.8202293371], [119541.86034119036, 485213.4165088767], [119541.86206616648, 485213.4063428226], [119541.9170619091, 485212.9974947367], [119541.91813362949, 485212.986449101], [119541.94646442775, 485212.5127492957], [119541.94670362072, 485212.5008680085], [119541.93745336495, 485212.0260186419], [119541.93675161898, 485212.01415563235], [119541.88970215712, 485211.5389768947], [119541.8870699089, 485211.5221722736], [119541.73924823618, 485210.83557480853], [119541.73546739202, 485210.82141390303], [119541.5217396249, 485210.15362881636], [119541.51659559552, 485210.13990424713], [119541.23875256628, 485209.49614991155], [119541.23229439277, 485209.4829925117], [119540.89301793696, 485208.8694663672], [119540.88538282411, 485208.8571115951], [119540.49553281581, 485208.2896402306], [119540.48682508711, 485208.2781834663], [119540.04446303518, 485207.750707631], [119540.03469812451, 485207.74013747927], [119539.8060337049, 485207.51527397614]]",119539.8060337049,485217.97530899756,119553.01431598747,485207.51527397614
rijbaan lokale weg,"[[119433.30156612117, 485155.97718834877], [119433.38512629317, 485156.0189149049], [119433.38604586385, 485156.0193701782], [119433.47796828952, 485156.064489556], [119433.47889075847, 485156.0649384344], [119433.5715958802, 485156.1096578259], [119433.57347876625, 485156.11055003246], [119433.8572087409, 485156.2425904111], [119433.86007017083, 485156.24388577277], [119434.1469865269, 485156.3701694147], [119434.14987449441, 485156.37140459707], [119434.44053493161, 485156.4921359648], [119434.4458012837, 485156.4942078544], [119434.53124320041, 485156.5259747212], [119434.54093827633, 485156.52920796257], [119434.57036885992, 485156.5379209509], [119434.57227895921, 485156.53847269854], [119434.59786102874, 485156.5456789476], [119434.59977878677, 485156.5462054671], [119434.6254491061, 485156.55307057546], [119434.62736326735, 485156.5535689867], [119434.65286743687, 485156.56003054185], [119434.65477829892, 485156.56050134636], [119434.67884770967, 485156.5662644347], [119539.15011788066, 485202.27800626494], [119539.15087039908, 485202.2783330828], [119540.12778827967, 485202.6994355805], [119540.15003035357, 485202.7094975589], [119540.15474370122, 485202.7115333732], [119540.18216692517, 485202.7228253246], [119540.1869476419, 485202.7246988253], [119540.2147494033, 485202.73504866567], [119540.21960739372, 485202.73676277883], [119540.24792297278, 485202.74621025193], [119540.2528534797, 485202.74776143953], [119540.28148629982, 485202.7562303492], [119540.28646796755, 485202.7576109241], [119540.28974644607, 485202.75845894543], [119548.11126313405, 485206.17687988747], [119546.53292729706, 485209.79889150104], [119538.91015582532, 485206.4692043825], [119538.82142959535, 485206.458844387], [119538.53335949639, 485206.5110723935], [119537.1224858407, 485205.68939614156], [119537.10702154227, 485205.6815489633], [119535.82609405695, 485205.12208652636], [119433.48255418986, 485160.4061614075], [119432.50178520754, 485159.9567255196], [119432.49939159164, 485159.95565386675], [119423.68072091276, 485156.09960694937], [119425.25870119361, 485152.51423449256]]",119423.68072091276,485209.79889150104,119548.11126313405,485152.51423449256
rijbaan lokale weg,"[[119534.91510472586, 485227.41849548556], [119534.95738400938, 485227.4250869043], [119534.99872609414, 485227.4354484561], [119535.03895675344, 485227.449520777], [119535.07774385437, 485227.4671876165], [119535.11476655118, 485227.4883028427], [119535.14971933328, 485227.5126922289], [119535.18231340358, 485227.5401542606], [119535.21227952745, 485227.57046207273], [119535.23937034048, 485227.6033655191], [119535.26361926086, 485227.63897040207], [119535.28281399421, 485227.67328413716], [119535.29922079202, 485227.7095172908], [119535.31249850942, 485227.7470104154], [119535.32255163044, 485227.785493698], [119535.32930785464, 485227.82469050353], [119535.33271857444, 485227.86431866325], [119535.33275923925, 485227.90409334516], [119535.32942960318, 485227.9437284181], [119535.32275358308, 485227.9829387502], [119535.31141710607, 485228.0267004296], [119535.30949279107, 485228.0328743323], [119535.30629685242, 485228.0422741547], [119535.30286763841, 485228.05157215614], [119535.29915251583, 485228.06089930516], [119535.2952047605, 485228.0701106959], [119535.2897928753, 485228.08188830875], [119535.07269833796, 485228.54666797724], [119535.05058591207, 485228.58950787596], [119535.02871930972, 485228.62398876203], [119535.00388548942, 485228.65639756946], [119534.97627922706, 485228.68647996103], [119534.9461174151, 485228.71399976173], [119534.91363728046, 485228.7387404172], [119534.87909393804, 485228.76050763903], [119534.84275879152, 485228.7791304053], [119534.80491711106, 485228.7944624978], [119534.76586648403, 485228.8063833844], [119534.7259136783, 485228.8147993381], [119534.68537234422, 485228.8196443552], [119534.64456147514, 485228.82088030176], [119534.60380140366, 485228.8184974529], [119534.56341243163, 485228.8125145673], [119534.52371212654, 485228.8029786707], [119534.48501196643, 485228.7899645488], [119534.44758313941, 485228.7735600625], [119534.41200716654, 485228.7540556099], [119534.37825697241, 485228.7314734142], [119534.34662698861, 485228.7060066713], [119534.31736278068, 485228.67785305064], [119534.29069184, 485228.64723149827], [119534.26682146126, 485228.61437986046], [119534.24593709921, 485228.5795535627], [119534.2282012892, 485228.54302348243], [119534.21375163272, 485228.505073037], [119534.20270044263, 485228.4659974207], [119534.19513375964, 485228.4261005982], [119534.19111031014, 485228.3856921806], [119534.1906613186, 485228.34508670215], [119534.19379039807, 485228.3045993564], [119534.20047316793, 485228.2645445075], [119534.21065756073, 485228.2252342445], [119534.22426449694, 485228.1869739569], [119534.24744474143, 485228.1364144436], [119534.24888618337, 485228.13316962076], [119534.44194755983, 485227.6843264201], [119534.4616464898, 485227.6468965397], [119534.48377891444, 485227.6125310585], [119534.50883664144, 485227.5802361802], [119534.53662670217, 485227.55026072357], [119534.5669358219, 485227.52283470007], [119534.59944308642, 485227.498235472], [119534.63476041751, 485227.47612513136], [119534.67180817341, 485227.4572977568], [119534.71038538683, 485227.44184457464], [119534.75018568849, 485227.42988823866], [119534.79089257168, 485227.42152387975], [119534.83218251634, 485227.4168179198], [119534.8737275321, 485227.4158078055]]",119534.1906613186,485228.82088030176,119535.33275923925,485227.4158078055
rijbaan lokale weg,"[[119546.19826808665, 485218.5788619234], [119531.83718793932, 485252.48133609584], [119526.5750677255, 485250.11287787743], [119526.58555551944, 485250.04426027555], [119526.58691763924, 485250.03198410524], [119526.59258120693, 485249.95043509034], [119526.5929323067, 485249.9417216028], [119526.59333857894, 485249.9054667847], [119526.59331876598, 485249.90202617645], [119535.61589972163, 485228.80148799485], [119535.83400890417, 485228.33453606255], [119535.83440267015, 485228.3336861348], [119535.84282864956, 485228.3153491011], [119535.84440126875, 485228.3118067747], [119535.8529297281, 485228.29190711863], [119535.85441055568, 485228.2883247207], [119535.8624185808, 485228.26821985375], [119535.86379981833, 485228.2646180941], [119535.87122420827, 485228.24448753847], [119535.87250656541, 485228.24086854234], [119535.87941039493, 485228.22056315374], [119535.88059969619, 485228.2169125676], [119535.88209047401, 485228.2121296101], [119540.30467285123, 485217.71808586735], [119540.31352180801, 485217.7046783087], [119540.3171726428, 485217.6988613419], [119540.3413707884, 485217.6582710743], [119540.34475196898, 485217.65229237685], [119540.36706324201, 485217.6106437547], [119540.3701603543, 485217.60453091376], [119540.39046226954, 485217.5620827745], [119540.39327125577, 485217.55584844016], [119540.41161483573, 485217.51252623415], [119540.41413664399, 485217.50617083674], [119540.42785391398, 485217.46916225273], [119540.90745321242, 485216.27764216624], [119540.90775471972, 485216.2768872003], [119540.93897870928, 485216.1980837984]]",119526.5750677255,485252.48133609584,119546.19826808665,485216.1980837984
rijbaan lokale weg,"[[119306.52965031983, 485261.7307622181], [119308.51815686887, 485262.5422902326], [119301.49058328616, 485279.29240613524], [119293.7846974819, 485297.4641368422], [119293.78447890887, 485297.4646549728], [119293.73803408537, 485297.57533200085], [119292.72739582742, 485299.90849688], [119292.72676322889, 485299.9099790803], [119289.80869826302, 485306.85013359133], [119288.82683808217, 485309.1578049739], [119288.82661899878, 485309.15832257597], [119280.93762266636, 485327.8944390239], [119280.9370630025, 485327.895497689], [119280.93550878158, 485327.89852004265], [119280.92832130054, 485327.91289500566], [119280.92683595326, 485327.9159517875], [119280.91996634332, 485327.93050630856], [119280.91853238642, 485327.9336370039], [119280.91184726404, 485327.94868622255], [119280.91046906821, 485327.95188854355], [119280.90412713028, 485327.9671091195], [119280.90282344772, 485327.9703433225], [119280.89725816064, 485327.98462637095], [119280.89683901798, 485327.98571456736], [119280.67157292925, 485328.5774064455], [119280.66746634152, 485328.589785933], [119280.4928040891, 485329.2045150902], [119280.48978790734, 485329.21720441384], [119280.36907950323, 485329.84520577034], [119280.36708929436, 485329.85897754366], [119280.29686836386, 485330.57954484737], [119280.29616084648, 485330.59431480896], [119280.29718505312, 485331.31873087445], [119280.2979343282, 485331.33349874103], [119280.36981541244, 485332.0501069464], [119280.37058443064, 485332.05642203987], [119280.44986517727, 485332.6094674403], [119280.45216786815, 485332.621822088], [119280.57814106811, 485333.169318391], [119280.58146943571, 485333.1814370649], [119280.75281132804, 485333.7164728353], [119280.75714202132, 485333.72827050835], [119280.9726509219, 485334.2470934978], [119280.97795357322, 485334.2584874444], [119281.23611807916, 485334.7574589709], [119281.24235551059, 485334.76836929703], [119281.54129536124, 485335.24387886934], [119281.5482664993, 485335.2540195361], [119281.8712945655, 485335.68493793625], [119281.87889955146, 485335.6942771594], [119282.15583545947, 485336.00778047973], [119270.75157285109, 485331.2415371095], [119271.20019782521, 485331.20545962825], [119271.21442669444, 485331.20362749277], [119271.88714147545, 485331.0840825848], [119271.90085377777, 485331.0809769747], [119272.5592920715, 485330.89904459333], [119272.57265360747, 485330.89466945874], [119273.2115185638, 485330.6517916601], [119273.22506567277, 485330.64586207084], [119273.73575937795, 485330.3916535741], [119273.74634667486, 485330.3858405589], [119274.23378148535, 485330.0920831561], [119274.2438670462, 485330.08543746267], [119274.70609784964, 485329.7534302892], [119274.71561620478, 485329.74599505914], [119275.14997796435, 485329.37760997843], [119275.1594779361, 485329.3688212745], [119275.61712626508, 485328.9072560547], [119275.62638536189, 485328.8970158766], [119276.03995847562, 485328.3950165692], [119276.04823742574, 485328.38396888366], [119276.41393167712, 485327.8460899214], [119276.42116040364, 485327.83432824863], [119276.73532923218, 485327.26611992717], [119276.7405136642, 485327.25582893705], [119276.93294900749, 485326.83430390013], [119276.93495748611, 485326.82970203273], [119276.9908655649, 485326.69552264316], [119281.96151624713, 485314.799358658], [119288.57424271898, 485299.1950041158], [119288.5742861405, 485299.19490154646], [119296.51915474888, 485280.40821223846], [119304.07437485224, 485262.6725601321], [119304.09133915929, 485262.6473203716], [119304.09524837928, 485262.64118820196], [119304.1116927606, 485262.6139585981], [119304.11531829322, 485262.6076106895], [119304.130553809, 485262.5793580916], [119304.13388201548, 485262.5728071835], [119304.14772399515, 485262.54382553743], [119304.15072744945, 485262.53711953154], [119304.16144619277, 485262.5115246116], [119304.28886047937, 485262.2111891755], [119304.29183746548, 485262.2036055564], [119304.40438192943, 485261.8923121486], [119304.40694283368, 485261.8845782038], [119304.50242332462, 485261.5676351818], [119304.504560336, 485261.55977485375], [119304.58267301321, 485261.2382206712], [119304.58438001107, 485261.2302572848], [119304.63511970825, 485260.95763893565]]",119270.75157285109,485336.00778047973,119308.51815686887,485260.95763893565
rijbaan lokale weg,"[[119319.55537501723, 485257.1334778699], [119319.56128798192, 485257.1357757645], [119319.65134525904, 485257.1685994775], [119319.66365413088, 485257.1724946825], [119319.75936945667, 485257.19831151376], [119319.77196756331, 485257.2011343483], [119319.8695477033, 485257.2186288745], [119319.88234195346, 485257.22035846254], [119319.98106466187, 485257.22940109903], [119319.99396022782, 485257.2300246032], [119320.0930948956, 485257.23054842046], [119320.1059963652, 485257.23006122233], [119320.2048090538, 485257.2220623251], [119320.2176205432, 485257.22046808805], [119320.31538014626, 485257.20400590636], [119320.32800768875, 485257.2013163059], [119320.42399062635, 485257.1765123387], [119320.43634002563, 485257.17274740525], [119320.52971739275, 485257.139827169], [119320.54146853834, 485257.1351181059], [119320.62845605845, 485257.0959239369], [119320.63954881672, 485257.0903631565], [119320.72289108578, 485257.0441771108], [119320.73348650569, 485257.0377188851], [119320.81272813119, 485256.9848051742], [119320.82275390625, 485256.97749354923], [119320.89735296462, 485256.9182139011], [119320.90674029989, 485256.9100990393], [119320.95706256665, 485256.8628247157], [119323.3197603561, 485257.8399841604], [119328.40887426725, 485259.9699233989], [119328.53218092537, 485260.21494566277], [119328.58629860776, 485260.2749392879], [119328.79161024839, 485260.4062877288], [119328.81317464309, 485260.41772931116], [119332.54259141441, 485262.02307416825], [119332.54501133598, 485262.02409083256], [119348.0733975796, 485268.3886590074], [119348.07374151796, 485268.38879947877], [119348.1576790819, 485268.4229601156], [119350.3075059466, 485269.33846053807], [119350.30960557144, 485269.3393359124], [119350.34928945918, 485269.3555287891], [119350.3611274506, 485269.35978961363], [119350.40694609331, 485269.3741418924], [119350.41909968667, 485269.37739619054], [119350.46595974732, 485269.3878599466], [119350.47834328748, 485269.3900847356], [119350.52591514867, 485269.39658633154], [119350.53844141308, 485269.39776594937], [119350.58639075048, 485269.4002597295], [119350.59897207143, 485269.40038590087], [119350.6469617188, 485269.39885424403], [119350.6595087857, 485269.3979261159], [119350.70720134256, 485269.3923800001], [119350.71962721087, 485269.3904039976], [119350.76668767352, 485269.38088217005], [119350.77890385687, 485269.37787234504], [119350.82500110753, 485269.3644419713], [119350.83692219155, 485269.3604194387], [119350.88173270412, 485269.34317478584], [119350.8932755785, 485269.33816750254], [119350.9364424278, 485269.31724980474], [119350.94744515093, 485269.311340624], [119350.98819430033, 485269.28721897816], [119350.99859140394, 485269.28046942037], [119351.02071525855, 485269.2647713348], [119353.90152768418, 485270.48946908116], [119353.90332959173, 485270.4902213025], [119356.83028682508, 485271.68979393877], [119360.24659435172, 485273.1461943472], [119360.24938354734, 485273.1526205917], [119360.25521976873, 485273.1645843624], [119360.28899624012, 485273.2266736226], [119360.29586987896, 485273.2380735427], [119360.33501571044, 485273.2969257808], [119360.34287264151, 485273.3076719139], [119360.38728878833, 485273.3630844974], [119360.39653127221, 485273.37357407436], [119360.45038105454, 485273.4292335701], [119360.46106931427, 485273.43925275654], [119360.52034402592, 485273.48961389344], [119360.53195796814, 485273.49854319263], [119360.59585978417, 485273.5428855042], [119360.60828878125, 485273.5506399367], [119360.6774561475, 485273.5892371377], [119360.69321419531, 485273.5968617513], [119363.91256062081, 485274.92890141485], [119377.32483888371, 485280.5625982559], [119377.3248750749, 485280.5626134523], [119377.92285449989, 485280.8136048163], [119390.88329859124, 485286.2576964521], [119389.54674605932, 485289.5417480641], [119318.56436694087, 485260.26765508344], [119318.56434326153, 485260.2676453199], [119318.43238127837, 485260.2132487772], [119318.43047567038, 485260.212478491], [119313.44921481516, 485258.2385452958], [119313.21892525302, 485258.1302371654], [119313.20676999632, 485258.1251593153], [119312.95290684141, 485258.0319711324], [119312.9403530201, 485258.0279787737], [119312.67929571168, 485257.9574122606], [119312.66644022707, 485257.9545362112], [119312.40020026639, 485257.9071349511], [119312.387142024, 485257.90539733693], [119312.11777104484, 485257.88152672676], [119312.1046108189, 485257.88094095467], [119311.83418422099, 485257.8807847453], [119311.82102323882, 485257.88135532103], [119311.55162481172, 485257.9049148797], [119311.53856462985, 485257.9066374046], [119311.2723898287, 485257.95370992785], [119311.25976585317, 485257.9565081559], [119311.0080238264, 485258.0238079643], [119310.99591634795, 485258.02759989444], [119310.75087305205, 485258.11588245956], [119310.73912907997, 485258.1206835774], [119310.50241876906, 485258.2293493487], [119310.4911223324, 485258.23512530886], [119310.26443695463, 485258.36339753726], [119310.25366877764, 485258.370107064], [119310.03862865735, 485258.5170688904], [119310.02846572082, 485258.52466401784], [119309.82660794165, 485258.68926496385], [119309.81712289713, 485258.69769139355], [119309.62897185283, 485258.8796430691], [119309.61856670491, 485258.8907820741], [119309.46471353574, 485259.073239292], [119309.45639263885, 485259.0840714332], [119309.32021892024, 485259.2791119814], [119309.31291737594, 485259.2906557289], [119309.19527813047, 485259.49685286917], [119309.18945694435, 485259.5081407316], [119309.1032944792, 485259.69414383173], [119309.09877969092, 485259.70498309145], [119309.02759136818, 485259.89670442464], [119309.02393795922, 485259.9078633706], [119308.96795800887, 485260.10456389375], [119308.9651882532, 485260.11597450403], [119308.92522532959, 485260.31414078875], [119308.92399735423, 485260.3210633937], [119308.67311688093, 485261.95748830074], [119307.03255852964, 485261.2879611817], [119310.24548201915, 485253.2869684128]]",119307.03255852964,485289.5417480641,119390.88329859124,485253.2869684128
rijbaan lokale weg,"[[119428.33968298743, 485215.5918189315], [119429.97421008907, 485216.31572372606], [119431.60282307025, 485217.05563924974], [119433.22344563762, 485217.80753622623], [119434.8379043634, 485218.5753276674], [119436.44547899952, 485219.35814662045], [119438.04609742481, 485220.1549610328], [119439.63872617017, 485220.96575384913], [119441.22496366035, 485221.7908370774], [119487.12466625217, 485245.92868067557], [119487.12526706606, 485245.9289949015], [119488.71932072612, 485246.7581033148], [119488.72693361435, 485246.7617940912], [119492.94171473151, 485248.6602990157], [119492.94966122368, 485248.66360760946], [119496.60818980727, 485250.06512851873], [119497.45437233383, 485250.4642146039], [119497.47574119456, 485250.4723677505], [119508.33557473635, 485253.6929114978], [119513.90328559931, 485255.7364010764], [119524.52985988092, 485259.9259674926], [119522.16711612698, 485267.04669228476], [119513.35981701687, 485264.29326162953], [119507.58000728302, 485262.11135349795], [119507.45436558546, 485262.0638668714], [119505.3529290338, 485261.2472516224], [119500.42207781132, 485259.2385711898], [119497.35087786755, 485257.83268401586], [119487.65838939836, 485253.30872326717], [119485.34674875718, 485252.1134943124], [119485.34667386487, 485252.11345561594], [119482.0716289226, 485250.42243241053], [119482.07161394181, 485250.42242467636], [119479.57185801445, 485249.13206685893], [119462.41208892036, 485240.0692450977], [119459.74545208272, 485238.635440364], [119459.7442123401, 485238.63478123676], [119446.65634538233, 485231.75479982095], [119446.65384210553, 485231.7535137343], [119443.847008551, 485230.34459336195], [119443.84585419903, 485230.344020118], [119430.70090597821, 485223.8865718059], [119430.69612609409, 485223.884327244], [119430.66667353129, 485223.8711243714], [119424.27324861987, 485220.89462668635], [119426.91419573408, 485214.97494648024]]",119424.27324861987,485267.04669228476,119524.52985988092,485214.97494648024
rijbaan lokale weg,"[[119531.53607146442, 485253.0037797899], [119531.27567056427, 485253.6486239098], [119531.26953265676, 485253.7453969093], [119531.95786494762, 485256.36329974886], [119531.9578717146, 485256.36332547525], [119533.09856189787, 485260.69853414316], [119532.94083706615, 485261.0425290987], [119525.62173972558, 485257.7928113071], [119525.62173722126, 485257.7928101956], [119522.04083391186, 485256.2029485605], [119522.22688680142, 485255.7876011315], [119524.13532619178, 485253.5717621073], [119524.1353533864, 485253.57173052337], [119526.07289466728, 485251.3208375331], [119526.09664796432, 485251.2831632113], [119526.36379329208, 485250.6757590971]]",119522.04083391186,485261.0425290987,119533.09856189787,485250.6757590971
