bgt_type,polygon,x_min,y_max,x_max,y_min
rijbaan_lokale_weg,"[[119550.462, 485315.378], [119548.7196046, 485314.3496886], [119546.9601043, 485313.3509271], [119545.184, 485312.382], [119543.3960122, 485311.445346], [119541.5925085, 485310.538927], [119539.774, 485309.663], [119537.6815698, 485308.7289475], [119535.5591139, 485307.8652931], [119533.409, 485307.073], [119531.483562, 485306.4315986], [119529.5399951, 485305.8474282], [119527.58, 485305.321], [119521.714, 485304.162], [119519.9457094, 485303.8944938], [119518.1739328, 485303.6511454], [119516.399, 485303.432], [119514.1173854, 485303.1863199], [119511.8318184, 485302.9806322], [119509.543, 485302.815], [119507.7998034, 485302.6480688], [119506.0517061, 485302.5443568], [119504.301, 485302.504], [119502.9788612, 485302.51554], [119501.657532, 485302.5632185], [119500.338, 485302.647], [119498.7706305, 485302.785157], [119497.2092829, 485302.9799086], [119495.656, 485303.231], [119493.8201626, 485303.6029221], [119492.0020388, 485304.0535339], [119490.205, 485304.582], [119487.3319795, 485305.3989303], [119484.4603103, 485306.2205977], [119481.59, 485307.047], [119479.0896217, 485307.7710741], [119476.5902866, 485308.4987413], [119474.092, 485309.23], [119472.6470126, 485309.6565283], [119471.1965974, 485310.064218], [119469.741, 485310.453], [119468.6768282, 485310.7244474], [119467.6101296, 485310.9857886], [119466.541, 485311.237], [119466.523, 485311.242], [119466.505, 485311.246], [119466.464, 485311.255], [119466.443, 485311.259], [119466.72, 485315.687], [119466.7271255, 485315.7078525], [119466.7337933, 485315.7288558], [119466.74, 485315.75], [119466.7458129, 485315.7715467], [119466.7511471, 485315.7932169], [119466.756, 485315.815], [119466.7609925, 485315.8422261], [119466.7653267, 485315.8695648], [119466.769, 485315.897], [119466.7719869, 485315.9242749], [119466.7743207, 485315.9516135], [119466.776, 485315.979], [119469.061, 485319.563], [119470.5986307, 485318.6697266], [119472.1524735, 485317.8049619], [119473.722, 485316.969], [119475.0195548, 485316.305598], [119476.3269876, 485315.6618823], [119477.644, 485315.038], [119479.544784, 485314.2691039], [119481.461057, 485313.5396666], [119483.392, 485312.85], [119484.9057898, 485312.3405139], [119486.427588, 485311.855472], [119487.957, 485311.395], [119493.892, 485309.789], [119494.818508, 485309.5492405], [119495.751061, 485309.3341899], [119496.689, 485309.144], [119497.588802, 485308.985757], [119498.4923292, 485308.8503946], [119499.399, 485308.738], [119499.899, 485308.67], [119500.7451444, 485308.6342601], [119501.5914879, 485308.6035931], [119502.438, 485308.578], [119503.1495931, 485308.5604144], [119503.8612658, 485308.5464143], [119504.573, 485308.536], [119509.5109555, 485308.7282563], [119514.4333197, 485309.1649472], [119519.328, 485309.845], [119522.0289634, 485310.3270045], [119524.7156416, 485310.8831449], [119527.386, 485311.513], [119529.4177256, 485312.0570818], [119531.4255111, 485312.6837643], [119533.406, 485313.392], [119535.4051878, 485314.2017596], [119537.3686719, 485315.0946162], [119539.293, 485316.069], [119541.3971394, 485317.1630422], [119543.4810358, 485318.295167], [119545.544, 485319.465], [119546.6821759, 485320.1318775], [119547.8135478, 485320.8102339], [119548.938, 485321.5], [119551.98, 485316.298], [119550.526, 485315.417], [119550.494, 485315.398], [119550.462, 485315.378]]",119466.443,485321.5,119551.98,485302.504
rijbaan_lokale_weg,"[[119532.248, 485256.287], [119531.572, 485253.716], [119531.868, 485252.983], [119531.8814632, 485252.9625304], [119531.8951303, 485252.9421964], [119531.909, 485252.922], [119531.9231323, 485252.9018565], [119531.9374661, 485252.8818558], [119531.952, 485252.862], [119526.211, 485250.278], [119525.831, 485251.142], [119523.908, 485253.376], [119521.971, 485255.625], [119521.644, 485256.355], [119525.5, 485258.067], [119533.09, 485261.437], [119533.416, 485260.726], [119532.248, 485256.287]]",119521.644,485261.437,119533.416,485250.278
rijbaan_lokale_weg,"[[119856.342, 485339.719], [119735.871, 485288.464], [119734.368, 485292.006], [119839.705, 485336.78], [119839.7191163, 485336.7846704], [119839.7331188, 485336.7896713], [119839.747, 485336.795], [119839.760807, 485336.8006768], [119839.7744762, 485336.806678], [119839.788, 485336.813], [119839.957, 485336.88], [119842.423, 485337.933], [119849.8, 485341.057], [119854.755, 485343.18], [119856.342, 485339.719]]",119734.368,485343.18,119856.342,485288.464
rijbaan_lokale_weg,"[[119664.977, 485342.586], [119674.463, 485322.457], [119674.4777714, 485322.422417], [119674.4944555, 485322.3887151], [119674.513, 485322.356], [119674.5332931, 485322.3244528], [119674.555316, 485322.2940879], [119674.579, 485322.265], [119692.334, 485284.775], [119693.05, 485283.255], [119693.914, 485281.37], [119696.671, 485275.371], [119697.324, 485273.944], [119690.015, 485270.586], [119688.366, 485274.306], [119688.6885798, 485274.9516874], [119688.9565279, 485275.6218917], [119689.168, 485276.312], [119689.3358201, 485277.1014783], [119689.4297562, 485277.9031114], [119689.449, 485278.71], [119689.418631, 485279.4577852], [119689.3210332, 485280.1997958], [119689.157, 485280.93], [119689.0058277, 485281.4236423], [119688.8242602, 485281.9069322], [119688.613, 485282.378], [119648.206, 485367.1], [119648.1997555, 485367.1209174], [119648.1927524, 485367.1415933], [119648.185, 485367.162], [119648.1764068, 485367.1823399], [119648.1670692, 485367.2023489], [119648.157, 485367.222], [119648.0127802, 485367.5082072], [119647.8515851, 485367.7852091], [119647.674, 485368.052], [119647.3997245, 485368.4057585], [119647.0966758, 485368.7352029], [119646.767, 485369.038], [119643.047, 485372.389], [119646.159, 485375.747], [119648.862, 485373.239], [119650.576, 485371.649], [119651.0470653, 485371.1484903], [119651.4811392, 485370.615581], [119651.876, 485370.053], [119652.1818169, 485369.5491506], [119652.4561611, 485369.0274961], [119652.698, 485368.49], [119653.67, 485366.457], [119656.153, 485361.061], [119656.197, 485360.97], [119664.89, 485342.791], [119664.90171, 485342.7502228], [119664.9157252, 485342.7101794], [119664.932, 485342.671], [119664.9457733, 485342.6420285], [119664.9607826, 485342.6136776], [119664.977, 485342.586]]",119643.047,485375.747,119697.324,485270.586
rijbaan_lokale_weg,"[[119616.414, 485240.721], [119618.123, 485236.489], [119609.688, 485232.82], [119609.335, 485232.665], [119607.949, 485231.992], [119607.596, 485231.844], [119548.506, 485206.022], [119546.688, 485210.194], [119554.903, 485213.781], [119554.9265875, 485213.790753], [119554.9499256, 485213.8010885], [119554.973, 485213.812], [119554.9963107, 485213.8237481], [119555.0193156, 485213.836084], [119555.042, 485213.849], [119606.164, 485236.264], [119606.1781228, 485236.2690072], [119606.1921253, 485236.2743415], [119606.206, 485236.28], [119606.2198136, 485236.2860131], [119606.2334827, 485236.2923476], [119606.247, 485236.299], [119606.585, 485236.442], [119607.717, 485236.938], [119608.069, 485237.096], [119608.0851456, 485237.1019614], [119608.1011484, 485237.1082959], [119608.117, 485237.115], [119608.1325001, 485237.1219812], [119608.1478361, 485237.1293158], [119608.163, 485237.137], [119616.414, 485240.721]]",119546.688,485240.721,119618.123,485206.022
rijbaan_lokale_weg,"[[119554.903, 485213.781], [119546.688, 485210.194], [119538.831, 485206.762], [119538.478, 485206.826], [119538.815, 485207.052], [119539.3386363, 485207.4763985], [119539.8192211, 485207.9489949], [119540.2523362, 485208.4654446], [119540.634, 485209.021], [119540.9662158, 485209.6217581], [119541.2382508, 485210.2520554], [119541.4475108, 485210.9058811], [119541.592, 485211.577], [119541.637626, 485212.0378024], [119541.6466448, 485212.5007703], [119541.619, 485212.963], [119541.5654313, 485213.3612392], [119541.4846374, 485213.7548589], [119541.377, 485214.142], [119541.3573721, 485214.2035657], [119541.3370379, 485214.2649017], [119541.316, 485214.326], [119541.2943576, 485214.3865876], [119541.2720233, 485214.4469236], [119541.249, 485214.507], [119540.776, 485215.795], [119546.577, 485218.421], [119546.5690524, 485218.3615025], [119546.566229, 485218.301543], [119546.5685505, 485218.2415619], [119546.576, 485218.182], [119546.5873, 485218.1280931], [119546.6028015, 485218.0752409], [119546.6224086, 485218.0237704], [119546.646, 485217.974], [119546.7727214, 485217.7293311], [119546.9044063, 485217.4872976], [119547.041, 485217.248], [119547.1194966, 485217.1154238], [119547.1995001, 485216.9837514], [119547.281, 485216.853], [119547.3305086, 485216.7750177], [119547.3805092, 485216.69735], [119547.431, 485216.62], [119547.4821776, 485216.5426726], [119547.5338449, 485216.4656715], [119547.586, 485216.389], [119547.9802365, 485215.9141403], [119548.4141122, 485215.475203], [119548.8843678, 485215.0754858], [119549.3874702, 485214.7179916], [119549.9196398, 485214.4054062], [119550.4768785, 485214.1400779], [119551.055, 485213.924], [119551.6547655, 485213.7576155], [119552.2667695, 485213.6442427], [119552.8863361, 485213.5847477], [119553.5087313, 485213.5795852], [119554.1291995, 485213.6287947], [119554.743, 485213.732], [119554.770199, 485213.7382171], [119554.7972065, 485213.745219], [119554.824, 485213.753], [119554.8506004, 485213.7615681], [119554.8769411, 485213.7709041], [119554.903, 485213.781]]",119538.478,485218.421,119554.903,485206.762
rijbaan_lokale_weg,"[[119539.27, 485202.003], [119434.773, 485156.28], [119434.7492597, 485156.274644], [119434.7255916, 485156.268977], [119434.702, 485156.263], [119434.6782457, 485156.2566473], [119434.6545776, 485156.2499802], [119434.631, 485156.243], [119434.553, 485156.214], [119434.2664031, 485156.0949565], [119433.9823616, 485155.9699382], [119433.701, 485155.839], [119433.6096952, 485155.7949561], [119433.5186938, 485155.7502888], [119433.428, 485155.705], [119425.104, 485152.121], [119423.285, 485156.254], [119432.378, 485160.23], [119433.36, 485160.68], [119535.706, 485205.397], [119536.979, 485205.953], [119538.478, 485206.826], [119538.831, 485206.762], [119546.688, 485210.194], [119548.506, 485206.022], [119540.388, 485202.474], [119540.3640967, 485202.4678171], [119540.3404207, 485202.4608143], [119540.317, 485202.453], [119540.2940182, 485202.4444445], [119540.2713427, 485202.4351075], [119540.249, 485202.425], [119539.27, 485202.003]]",119423.285,485210.194,119548.506,485152.121
rijbaan_lokale_weg,"[[119700.026, 485268.038], [119702.147, 485263.498], [119717.646, 485230.64], [119717.6509008, 485230.6228663], [119717.6562353, 485230.6058627], [119717.662, 485230.589], [119717.6682393, 485230.5721645], [119717.6749074, 485230.5554942], [119717.682, 485230.539], [119718.525, 485228.711], [119712.655, 485226.132], [119712.462, 485226.549], [119696.395, 485261.127], [119696.3893712, 485261.1418167], [119696.3833699, 485261.1564865], [119696.377, 485261.171], [119696.3703501, 485261.1851732], [119696.3633487, 485261.1991762], [119696.356, 485261.213], [119696.2927341, 485261.3537799], [119696.2263901, 485261.4931357], [119696.157, 485261.631], [119696.077858, 485261.7796348], [119695.9951755, 485261.9263296], [119695.909, 485262.071], [119695.5116039, 485262.6836935], [119695.0663441, 485263.2625377], [119694.5760897, 485263.8038025], [119694.044, 485264.304], [119693.4475243, 485264.7789405], [119692.8133727, 485265.2022651], [119692.146, 485265.571], [119690.419, 485269.675], [119690.015, 485270.586], [119697.324, 485273.944], [119700.026, 485268.038]]",119690.015,485273.944,119718.525,485226.132
rijbaan_lokale_weg,"[[119613.481, 485169.956], [119604.537, 485166.172], [119604.5131782, 485166.169386], [119604.489496, 485166.1657169], [119604.466, 485166.161], [119604.4430484, 485166.1553289], [119604.4203672, 485166.148658], [119604.398, 485166.141], [119602.824, 485165.466], [119602.8111332, 485165.4607879], [119602.7984611, 485165.4551188], [119602.786, 485165.449], [119602.7737517, 485165.4424315], [119602.7617466, 485165.4354285], [119602.75, 485165.428], [119592.952, 485161.296], [119592.921, 485161.286], [119592.89, 485161.274], [119591.349, 485160.624], [119591.3365031, 485160.61941], [119591.3241652, 485160.6144082], [119591.312, 485160.609], [119591.2997881, 485160.6030737], [119591.2877835, 485160.596738], [119591.276, 485160.59], [119582.51, 485156.828], [119582.4742735, 485156.8249979], [119582.4388735, 485156.8193206], [119582.404, 485156.811], [119582.3700328, 485156.8001493], [119582.3369712, 485156.786791], [119582.305, 485156.771], [119580.464, 485156.005], [119580.409, 485155.977], [119574.606, 485153.526], [119572.875, 485158.015], [119573.157, 485158.133], [119573.196, 485158.148], [119575.062, 485158.928], [119575.0758591, 485158.9339125], [119575.08953, 485158.9402478], [119575.103, 485158.947], [119575.1158837, 485158.9539541], [119575.1285541, 485158.9612897], [119575.141, 485158.969], [119584.077, 485162.754], [119585.687, 485163.44], [119595.106, 485167.395], [119596.693, 485168.068], [119596.7068158, 485168.0743581], [119596.7204847, 485168.0810259], [119596.734, 485168.088], [119596.7475069, 485168.0953621], [119596.7608426, 485168.1030301], [119596.774, 485168.111], [119606.202, 485172.111], [119607.802, 485172.792], [119607.852, 485172.818], [119617.145, 485176.737], [119618.696, 485177.425], [119618.7091112, 485177.4300595], [119618.7221131, 485177.4353936], [119618.735, 485177.441], [119618.7481361, 485177.4470514], [119618.7611381, 485177.4533857], [119618.774, 485177.46], [119628.421, 485181.51], [119628.4358199, 485181.5138029], [119628.450493, 485181.5181381], [119628.465, 485181.523], [119628.4795502, 485181.5284728], [119628.49389, 485181.5344755], [119628.508, 485181.541], [119630.101, 485182.236], [119631.171, 485182.703], [119631.811, 485182.987], [119631.995, 485183.072], [119633.889, 485178.611], [119631.594, 485177.633], [119631.5812172, 485177.6279454], [119631.5685485, 485177.6226112], [119631.556, 485177.617], [119631.5438722, 485177.6112578], [119631.5318704, 485177.6052569], [119631.52, 485177.599], [119626.252, 485175.359], [119626.2314694, 485175.3552224], [119626.2111232, 485175.3505527], [119626.191, 485175.345], [119626.1710176, 485175.3385327], [119626.1513383, 485175.3311947], [119626.132, 485175.323], [119624.592, 485174.663], [119624.5788868, 485174.6579454], [119624.5658848, 485174.6526113], [119624.553, 485174.647], [119624.5405422, 485174.6412582], [119624.528207, 485174.6352573], [119624.516, 485174.629], [119624.485, 485174.61], [119624.456, 485174.59], [119615.213, 485170.704], [119615.1985371, 485170.6993767], [119615.1842005, 485170.6943755], [119615.17, 485170.689], [119615.1561801, 485170.6833533], [119615.1425104, 485170.6773519], [119615.129, 485170.671], [119613.562, 485169.998], [119613.5481516, 485169.9920638], [119613.5344811, 485169.9857287], [119613.521, 485169.979], [119613.5074417, 485169.9717292], [119613.4941044, 485169.9640603], [119613.481, 485169.956]]",119572.875,485183.072,119633.889,485153.526
rijbaan_lokale_weg,"[[119535.342, 485228.679], [119535.562, 485228.208], [119535.5694213, 485228.1918494], [119535.5764229, 485228.1755124], [119535.583, 485228.159], [119535.5890927, 485228.1424802], [119535.5947606, 485228.1258099], [119535.6, 485228.109], [119535.6163604, 485228.0458447], [119535.6273107, 485227.9815302], [119535.6327721, 485227.9165192], [119535.6327054, 485227.8512792], [119535.627111, 485227.7862795], [119535.6160292, 485227.7219875], [119535.5995397, 485227.6588658], [119535.5777611, 485227.5973682], [119535.55085, 485227.5379371], [119535.519, 485227.481], [119535.4796447, 485227.4232143], [119535.4352056, 485227.3692403], [119535.3860497, 485227.3195239], [119535.332583, 485227.2744757], [119535.2752471, 485227.2344678], [119535.2145158, 485227.1998308], [119535.1508905, 485227.1708506], [119535.0848968, 485227.1477666], [119535.01708, 485227.1307697], [119534.948, 485227.12], [119534.8798165, 485227.1155711], [119534.8115094, 485227.1172319], [119534.7436217, 485227.1249693], [119534.6766928, 485227.1387217], [119534.6112545, 485227.1583799], [119534.5478269, 485227.1837876], [119534.4869141, 485227.214743], [119534.429, 485227.251], [119534.3754093, 485227.2915537], [119534.325577, 485227.3366458], [119534.2798862, 485227.3859297], [119534.2386881, 485227.4390266], [119534.2022994, 485227.4955281], [119534.171, 485227.555], [119533.974, 485228.013], [119533.9460431, 485228.0739781], [119533.9235654, 485228.1371814], [119533.9067416, 485228.2021188], [119533.8957023, 485228.2682856], [119533.8905333, 485228.3351676], [119533.891275, 485228.4022448], [119533.8979214, 485228.4689961], [119533.910421, 485228.5349027], [119533.9286766, 485228.5994522], [119533.9525462, 485228.6621431], [119533.9818445, 485228.7224882], [119534.0163437, 485228.7800183], [119534.0557756, 485228.8342865], [119534.0998339, 485228.8848709], [119534.148176, 485228.9313784], [119534.2004263, 485228.9734475], [119534.2561788, 485229.0107514], [119534.315, 485229.043], [119534.3767749, 485229.070075], [119534.4407048, 485229.0915734], [119534.5062872, 485229.1073261], [119534.5730069, 485229.1172094], [119534.6403397, 485229.1211457], [119534.7077565, 485229.119104], [119534.7747277, 485229.1111004], [119534.8407271, 485229.0971978], [119534.9052361, 485229.0775053], [119534.9677478, 485229.0521778], [119535.0277711, 485229.0214142], [119535.0848344, 485228.9854562], [119535.1384894, 485228.9445863], [119535.1883144, 485228.8991257], [119535.2339181, 485228.8494316], [119535.274942, 485228.7958943], [119535.3110639, 485228.7389346], [119535.342, 485228.679]]",119533.8905333,485229.1211457,119535.6327721,485227.1155711
rijbaan_lokale_weg,"[[119532.053, 485252.741], [119546.574, 485218.461], [119546.577, 485218.421], [119540.776, 485215.795], [119540.629, 485216.166], [119540.148, 485217.361], [119540.1340259, 485217.3987015], [119540.1183484, 485217.4357272], [119540.101, 485217.472], [119540.0819284, 485217.5076011], [119540.0612472, 485217.542292], [119540.039, 485217.576], [119535.6, 485228.109], [119535.5947606, 485228.1258099], [119535.5890927, 485228.1424802], [119535.583, 485228.159], [119535.5764229, 485228.1755124], [119535.5694213, 485228.1918494], [119535.562, 485228.208], [119535.342, 485228.679], [119526.291, 485249.846], [119526.292662, 485249.8753051], [119526.2933289, 485249.9046497], [119526.293, 485249.934], [119526.2880664, 485250.0050383], [119526.2773074, 485250.0754303], [119526.2607957, 485250.1446989], [119526.2386432, 485250.212375], [119526.211, 485250.278], [119531.952, 485252.862], [119531.9679623, 485252.8410419], [119531.9842973, 485252.820373], [119532.001, 485252.8], [119532.0179818, 485252.7800254], [119532.035317, 485252.7603566], [119532.053, 485252.741]]",119526.211,485252.862,119546.577,485215.795
rijbaan_lokale_weg,"[[119648.828, 485190.31], [119650.751, 485185.722], [119649.372, 485185.138], [119645.749, 485183.576], [119636.254, 485179.618], [119633.889, 485178.611], [119631.995, 485183.072], [119632.5148851, 485183.3468352], [119633.0101258, 485183.6639339], [119633.4772942, 485184.0211014], [119633.9131567, 485184.4158656], [119634.3146967, 485184.845494], [119634.6791348, 485185.307013], [119635.0039485, 485185.7972282], [119635.2868897, 485186.3127466], [119635.526, 485186.85], [119635.7231388, 485187.4169172], [119635.8714704, 485187.9985154], [119635.9699251, 485188.5906011], [119636.0177931, 485189.1889049], [119636.0147293, 485189.7891127], [119635.9607556, 485190.3868967], [119635.8562614, 485190.9779464], [119635.702, 485191.558], [119635.6626582, 485191.6790113], [119635.6213211, 485191.7993556], [119635.578, 485191.919], [119635.5326287, 485192.0381119], [119635.485291, 485192.156456], [119635.436, 485192.274], [119635.239, 485192.715], [119640.006, 485194.721], [119640.654, 485193.365], [119640.8617134, 485192.9802084], [119641.0954161, 485192.6106242], [119641.354, 485192.258], [119641.7168799, 485191.8366453], [119642.1152315, 485191.4486535], [119642.546, 485191.097], [119642.9658586, 485190.8254192], [119643.4046605, 485190.5856478], [119643.86, 485190.379], [119644.3297305, 485190.2064949], [119644.8109445, 485190.0692438], [119645.301, 485189.968], [119645.6528659, 485189.9183443], [119646.0068611, 485189.8873155], [119646.362, 485189.875], [119646.6956209, 485189.8805023], [119647.0285599, 485189.9025203], [119647.36, 485189.941], [119647.426, 485189.951], [119647.5678736, 485189.9740039], [119647.709228, 485190.0000078], [119647.85, 485190.029], [119647.9903991, 485190.0610328], [119648.1300867, 485190.096038], [119648.269, 485190.134], [119648.828, 485190.31]]",119631.995,485194.721,119650.751,485178.611
rijbaan_lokale_weg,"[[119524.904, 485259.751], [119514.01, 485255.456], [119508.43, 485253.408], [119497.572, 485250.188], [119496.726, 485249.789], [119493.061, 485248.385], [119488.854, 485246.49], [119487.264, 485245.663], [119441.364, 485221.525], [119439.776, 485220.699], [119438.181, 485219.887], [119436.578, 485219.089], [119434.968, 485218.305], [119433.351, 485217.536], [119431.728, 485216.783], [119430.097, 485216.042], [119428.46, 485215.317], [119426.817, 485214.606], [119426.761, 485214.582], [119423.879, 485221.042], [119430.542, 485224.144], [119430.571, 485224.157], [119443.713, 485230.613], [119446.518, 485232.021], [119459.604, 485238.9], [119462.271, 485240.334], [119479.433, 485249.398], [119481.934, 485250.689], [119485.209, 485252.38], [119487.526, 485253.578], [119497.225, 485258.105], [119500.303, 485259.514], [119505.242, 485261.526], [119507.347, 485262.344], [119507.474, 485262.392], [119513.262, 485264.577], [119522.359, 485267.421], [119524.904, 485259.751]]",119423.879,485267.421,119524.904,485214.582
rijbaan_lokale_weg,"[[119692.991, 485203.645], [119684.282, 485199.98], [119682.96, 485199.434], [119673.367, 485195.37], [119673.308, 485195.349], [119671.756, 485194.681], [119662.636, 485190.753], [119661.109, 485190.095], [119661.0958412, 485190.0897023], [119661.0828377, 485190.0840342], [119661.07, 485190.078], [119661.0574816, 485190.0716796], [119661.045145, 485190.0650112], [119661.033, 485190.058], [119653.84, 485187.017], [119653.824188, 485187.0135843], [119653.8085141, 485187.0095825], [119653.793, 485187.005], [119653.7777941, 485186.9998885], [119653.7627873, 485186.9942193], [119653.748, 485186.988], [119651.971, 485186.238], [119650.751, 485185.722], [119648.828, 485190.31], [119649.269, 485190.45], [119649.291, 485190.459], [119652.298, 485191.747], [119652.3107785, 485191.7510019], [119652.323448, 485191.7553362], [119652.336, 485191.76], [119652.3484718, 485191.7650093], [119652.360808, 485191.7703438], [119652.373, 485191.776], [119653.976, 485192.45], [119663.085, 485196.307], [119664.624, 485196.962], [119674.253, 485201.01], [119675.83, 485201.709], [119675.881, 485201.736], [119681.971, 485204.263], [119684.933, 485205.519], [119685.34, 485205.701], [119687.36, 485206.558], [119687.944, 485206.8], [119690.45, 485207.868], [119690.592, 485207.925], [119698.049, 485211.059], [119699.619, 485211.734], [119709.643, 485215.975], [119710.239, 485216.259], [119712.295, 485211.8], [119712.059, 485211.724], [119711.597, 485211.532], [119694.551, 485204.277], [119692.991, 485203.645]]",119648.828,485216.259,119712.295,485185.722
rijbaan_lokale_weg,"[[119731.753, 485219.98], [119730.796, 485219.552], [119730.257852, 485219.285461], [119729.7437978, 485218.9749862], [119729.2574162, 485218.6227372], [119728.8020936, 485218.2311664], [119728.381, 485217.803], [119727.9997165, 485217.3446885], [119727.657672, 485216.8563934], [119727.3572133, 485216.3414651], [119727.1004019, 485215.8034368], [119726.889, 485215.246], [119726.39, 485213.278], [119726.324765, 485212.9403927], [119726.2875908, 485212.5985558], [119726.2787305, 485212.2548178], [119726.2982446, 485211.9115198], [119726.346, 485211.571], [119726.4393463, 485211.1719825], [119726.5714389, 485210.784065], [119726.741, 485210.411], [119727.315, 485209.195], [119722.298, 485206.844], [119721.59, 485208.331], [119721.3322255, 485208.7418419], [119721.0414445, 485209.1300239], [119720.7196384, 485209.4929008], [119720.369, 485209.828], [119720.0135642, 485210.1168821], [119719.6367063, 485210.3772002], [119719.2407161, 485210.6073724], [119718.828, 485210.806], [119717.888, 485211.401], [119717.3844165, 485211.6516312], [119716.8615897, 485211.8591508], [119716.3232025, 485212.022097], [119715.7730474, 485212.139322], [119715.215, 485212.21], [119714.6507297, 485212.2336328], [119714.0864732, 485212.2096742], [119713.5262372, 485212.1382943], [119712.974, 485212.02], [119712.295, 485211.8], [119710.239, 485216.259], [119710.562, 485216.413], [119710.7069108, 485216.5018348], [119710.8496059, 485216.5941865], [119710.99, 485216.69], [119711.1281671, 485216.7893344], [119711.2638608, 485216.8920216], [119711.397, 485216.998], [119711.6445343, 485217.2103259], [119711.8817125, 485217.4341607], [119712.108, 485217.669], [119712.5404231, 485218.188814], [119712.9196478, 485218.7486219], [119713.242, 485219.343], [119713.4442516, 485219.9134227], [119713.599056, 485220.4985068], [119713.7053709, 485221.0943129], [119713.7624804, 485221.6968296], [119713.77, 485222.302], [119713.7208004, 485222.9670977], [119713.6117257, 485223.6250326], [119713.4436676, 485224.2704255], [119713.218, 485224.898], [119713.196655, 485224.9491363], [119713.1749881, 485225.0001369], [119713.153, 485225.051], [119713.1306535, 485225.1018095], [119713.1079865, 485225.1524768], [119713.085, 485225.203], [119712.655, 485226.132], [119718.525, 485228.711], [119719.268, 485227.1], [119719.5865567, 485226.5657535], [119719.9414618, 485226.0549306], [119720.331, 485225.57], [119720.6395912, 485225.2301068], [119720.9652103, 485224.9064894], [119721.307, 485224.6], [119721.8316374, 485224.25179], [119722.3858299, 485223.9528497], [119722.9649636, 485223.7056681], [119723.5642169, 485223.5123029], [119724.1786007, 485223.3743641], [119724.803, 485223.293], [119725.3862197, 485223.2687039], [119725.9694063, 485223.2937825], [119726.5483873, 485223.3680563], [119727.1190202, 485223.4909938], [119727.6772224, 485223.6617155], [119728.219, 485223.879], [119729.665, 485224.526], [119730.511, 485224.904], [119732.546, 485220.335], [119731.753, 485219.98]]",119710.239,485228.711,119732.546,485206.844
rijbaan_lokale_weg,"[[119728.891, 485205.961], [119744.445, 485172.669], [119745.947, 485169.514], [119748.093, 485165.003], [119750.476, 485160.121], [119750.6666246, 485159.7200054], [119750.8920394, 485159.3374841], [119751.1504703, 485158.9764469], [119751.4398831, 485158.6397354], [119751.758, 485158.33], [119752.0740247, 485158.0708517], [119752.4101409, 485157.8383536], [119752.7641072, 485157.6340564], [119753.1335628, 485157.4593223], [119753.516044, 485157.3153167], [119753.909, 485157.203], [119754.284208, 485157.1199731], [119754.6648267, 485157.0670211], [119755.0484493, 485157.0444788], [119755.4326502, 485157.0524886], [119755.815, 485157.091], [119756.2369714, 485157.1697849], [119756.6502869, 485157.2857039], [119757.0516854, 485157.4378424], [119757.438, 485157.625], [119755.787, 485156.214], [119750.346, 485151.698], [119745.067, 485147.268], [119745.2551019, 485147.4369993], [119745.4349057, 485147.6148016], [119745.606, 485147.801], [119745.8575711, 485148.111182], [119746.085004, 485148.4394735], [119746.287, 485148.784], [119746.5040334, 485149.242262], [119746.6770859, 485149.7188755], [119746.8046288, 485150.2096304], [119746.8855355, 485150.7101918], [119746.9190914, 485151.2161381], [119746.905, 485151.723], [119746.8484419, 485152.1961201], [119746.7503595, 485152.6624046], [119746.6115179, 485153.1182164], [119746.433, 485153.56], [119744.88, 485156.906], [119742.203, 485162.59], [119741.653, 485163.862], [119741.433, 485164.498], [119740.877, 485167.35], [119740.8077402, 485167.5692306], [119740.7357364, 485167.7875754], [119740.661, 485168.005], [119740.6069976, 485168.1568178], [119740.5516629, 485168.308155], [119740.495, 485168.459], [119738.43, 485172.776], [119738.416347, 485172.8065878], [119738.4001681, 485172.8359181], [119738.3815782, 485172.8637827], [119738.3607092, 485172.8899839], [119738.3377091, 485172.9143358], [119738.3127412, 485172.9366656], [119738.2859825, 485172.9568149], [119738.257623, 485172.9746407], [119738.2278639, 485172.9900165], [119738.1969164, 485173.0028333], [119738.165, 485173.013], [119738.1310293, 485173.0206837], [119738.0965165, 485173.0253655], [119738.0617265, 485173.0270094], [119738.026926, 485173.0256029], [119737.9923821, 485173.0211566], [119737.9583598, 485173.0137048], [119737.92512, 485173.0033046], [119737.8929177, 485172.9900357], [119737.862, 485172.974], [119735.189, 485178.359], [119735.168, 485178.401], [119734.691, 485179.448], [119733.105, 485182.817], [119732.637, 485183.818], [119732.573, 485183.961], [119723.48, 485204.356], [119723.441, 485204.443], [119722.298, 485206.844], [119727.315, 485209.195], [119727.632, 485208.525], [119727.667, 485208.526], [119728.834, 485206.084], [119728.891, 485205.961]]",119722.298,485209.195,119757.438,485147.268
